"gene","stat"
"TMEM65",0.450353074244822
"EIF4E2",0.450197174303985
"ORC3",0.450004773367298
"MRPL43",0.449954583743893
"DMAP1",0.449781908887292
"XRN2",0.449725709670703
"RPS6KA5",0.449544765749829
"ZNF440",0.449445874116137
"MOSPD1",0.449022199062061
"MARC2",0.448749499187102
"PFDN2",0.448640569341858
"MRFAP1",0.447981581428586
"KIAA1522",0.447836718725411
"C2CD4A",0.447684690929434
"LRRFIP1",0.447662568435724
"CBWD2",0.447196611891949
"HMGN5",0.446960855574231
"DCAF8",0.446898223480913
"HNRNPL",0.446834691081625
"TMOD1",0.446607109154969
"SNRPE",0.446393351974994
"ZNRF2",0.446381475042666
"TPRG1",0.446368623092341
"DUSP22",0.446353985844777
"IQGAP2",0.446075371436001
"SEPTIN4",0.445978394769435
"TTLL11",0.445869175216692
"ATP2B1",0.44584079440192
"DHX36",0.445840686868017
"MAML1",0.445810075949832
"MTFR2",0.445680949938915
"TRAK2",0.445636579574829
"AC012146.1",0.445399751726237
"WDR12",0.444959128996026
"C12orf57",0.444822103288978
"ZNF691",0.444652829780086
"TP53INP1",0.444524802572787
"ARSK",0.444372840432794
"KRBOX4",0.44431803374217
"AL139243.1",0.444170675496675
"PALLD",0.44413688798582
"RELL2",0.44413460041343
"MARCH5",0.443977095300536
"MUC3A",0.443845432193187
"LIPT1",0.443760890872127
"GGCX",0.443353418733265
"DLAT",0.443167822095411
"TBK1",0.442791774081332
"SEMA4B",0.442720987700731
"AC016831.1",0.442701975540104
"CCL7",0.442654397195325
"AC018521.5",0.442636447311207
"AC008555.4",0.442503223861317
"MIS18A",0.442424025562292
"ARPC5L",0.44228683502681
"SLU7",0.442147004004464
"TPRN",0.442100035408017
"ZFAND6",0.441952242023081
"TMED2",0.441576533353852
"CEBPZOS",0.441464085537265
"TLCD5",0.441081317219379
"AMMECR1",0.440985461265706
"HERC1",0.44089946588155
"RNASEH1-AS1",0.440851850869259
"CEP83",0.44073365268321
"SINHCAF",0.440635120124848
"RFPL4A",0.440578959571077
"NDUFB2",0.440541388828875
"SLA",0.440458280351097
"GSPT2",0.4404494461361
"CXCL3",0.440252525704082
"RPP40",0.440191976604176
"AC138035.1",0.439953996145974
"SGTB",0.439860480848763
"RRM2",0.439790875475824
"LINC00511",0.439715870764818
"ATP2A1-AS1",0.439543900016917
"RBP4",0.439540204024227
"ALCAM",0.439425138324502
"NDUFB8",0.439363647300333
"SLC35F5",0.439232311881518
"SH3KBP1",0.439139630636763
"CAMK1D",0.439046427648489
"PABPN1",0.438955877195479
"RRP8",0.438909264486744
"FN3KRP",0.438822918870118
"ALG1",0.438803025061931
"MAOB",0.438399637558377
"ZKSCAN2-DT",0.438173122131551
"MEF2B",0.437849647853239
"RAB19",0.437814560378889
"BRPF3",0.437772243171201
"EPB41L1",0.43769486845919
"PCNT",0.437565213786427
"BEND4",0.437342906983431
"AC242842.1",0.436923706444075
"COX7B",0.436825697733024
"TRAF3IP2-AS1",0.436542656702599
"SUCO",0.436506903069553
"AL109840.2",0.436430274170195
"ZNF211",0.436177328192487
"ESPN",0.435141846654088
"AL136419.3",0.435115313019196
"RTCA",0.435022772282708
"ZNF143",0.434759725378988
"SNX12",0.434550892735431
"GTDC1",0.434448140531796
"UNC50",0.434351434790807
"MFF",0.434338636498431
"AC022973.4",0.434251537624575
"JAK3",0.433366659986111
"PIANP",0.433248998151569
"MIR503HG",0.433205600410379
"LRSAM1",0.433185488747244
"ARMCX4",0.43315837879496
"PSMG3-AS1",0.433094086849374
"CCR4",0.432646461120345
"ZNF594",0.432376629682216
"HIST2H2AB",0.432351464880437
"MLEC",0.432098803449829
"KCNQ3",0.431745775120719
"NUP160",0.431311793952669
"HEATR9",0.430999906923923
"AC091814.1",0.430971799834423
"WASL",0.430970382626662
"CSNK1A1",0.430953894990644
"METRNL",0.430944261406567
"ARID1A",0.4308831558275
"AC006064.4",0.430822627326911
"BTG3",0.430637812347649
"EPAS1",0.430397191541534
"CLUH",0.430237272652213
"SSRP1",0.429905413025899
"PNRC2",0.429904594118275
"CPSF4",0.429644256816643
"FUBP1",0.429311006424018
"ZDHHC7",0.42911311833205
"DHX32",0.429081358373603
"VPS26A",0.428483075082884
"IGLV2-14",0.428427404295683
"PMS2",0.428327471004559
"ZNF429",0.428310114620991
"AL355488.1",0.428116995705504
"MAP7D1",0.427862733045835
"MAP4K3",0.427826739640591
"FUNDC1",0.42770538863342
"MRPL14",0.427572053373536
"KHDC4",0.427496737815795
"GPR18",0.427394818177483
"EPB41L4A-AS1",0.427296447826507
"PLAG1",0.427216043280407
"AC009403.2",0.426985959125231
"RPL22L1",0.426966771779356
"LLPH-DT",0.426944674763274
"EXT2",0.426823427792466
"TRPV1",0.426667689816447
"EREG",0.426620616718772
"CCDC25",0.426386856388528
"XPO6",0.426385041061608
"SUV39H2",0.426095516940252
"C6orf226",0.426021309716274
"DZIP3",0.426012960915221
"CORO2A",0.425899816826479
"CACUL1",0.4258370738755
"C2CD3",0.42564656757124
"CXCL14",0.425411089148174
"AL645568.1",0.42540220337201
"ATG2A",0.425357564506507
"NUTM2A-AS1",0.425150894724963
"MBD2",0.425137885856305
"BDH2",0.425048601227943
"AKR1B10",0.424849365377149
"SCD5",0.424664751924353
"SEC13",0.424472159922151
"SETD1B",0.424264269415766
"POU2F1",0.423853105359924
"GPN2",0.423639083129767
"GZMM",0.423609770432913
"LAMC1",0.423560149397786
"ISL2",0.423352658358285
"EEF2KMT",0.423280061834286
"TRAV8-6",0.423103724436831
"ITGA10",0.422568320211763
"RAE1",0.422318894830127
"HDAC7",0.422266500918496
"CALY",0.422176040285538
"ZNF3",0.421786173547774
"UBE2H",0.421766867949209
"AC006008.1",0.421603161327683
"CDKN2AIPNL",0.421556954193277
"CHERP",0.421441354227254
"NBPF14",0.421267057053651
"NUP133",0.421158385170589
"MLYCD",0.421123233167755
"FLT3LG",0.421056973673114
"GRSF1",0.420641207344339
"ABCA3",0.420621017495429
"COL7A1",0.420270306266193
"ANKLE1",0.420204798452742
"ASXL2",0.420154860981958
"SLC25A5-AS1",0.420041855424312
"TUT1",0.420024579262531
"ZNF783",0.419781970952553
"TFPT",0.41962457324905
"PML",0.419573576929819
"ZBTB40",0.419559668913763
"AC099508.1",0.419413564330971
"OSBP2",0.419171605802994
"UBE2J1",0.419022087580635
"RAC1",0.418944888911972
"AP5B1",0.418744482909751
"ABHD17C",0.418555750405278
"EGFR",0.418482682587135
"TMEM201",0.418328345184694
"PNPT1",0.418302594119881
"C2orf88",0.417997607846015
"AC021242.3",0.417536023662603
"PRR11",0.417501163596921
"SIRPG",0.417409931758044
"GBP4",0.417187082476667
"TWF1",0.416845146972541
"SF3B4",0.416771421279236
"GBA2",0.416591148085187
"AC092295.2",0.416537832095685
"CHCHD2",0.416341361916202
"RASA2",0.416314859142377
"SLC29A2",0.416245483594151
"CD70",0.415841914451784
"LRP5",0.415045737969006
"HARBI1",0.414941730358414
"SAR1B",0.414817383467842
"AKR1C1",0.414798727747548
"CCDC84-DT",0.413902472221446
"POU3F1",0.413852918022248
"SMAP1",0.41380129834201
"MDM4",0.413767169568829
"PSMB9",0.413508072199168
"RAF1",0.41349001044463
"EVL",0.413341053058464
"ROM1",0.413203006750252
"XKR8",0.413130704816663
"NLRC5",0.412991473124932
"IPO13",0.412640535709671
"LIN54",0.41260848755497
"AC108134.3",0.412163829056057
"THNSL1",0.412021593539784
"POLE3",0.41180391845641
"DHFR2",0.411782985207694
"MAP3K9",0.411756214301395
"GMPS",0.411218736418111
"DRAM1",0.410863221141166
"SLC3A1",0.410769716517813
"GJB1",0.410727925096926
"NEK4",0.410723447870665
"C3orf33",0.410615708094009
"ZGRF1",0.41054348274739
"AC139887.4",0.410362918750222
"BFSP2-AS1",0.410252212174899
"YWHAE",0.409996376781081
"EYA4",0.409993354098234
"MBLAC2",0.4098820798992
"ZC3H14",0.409816943661889
"CHAMP1",0.409644035564895
"RRAS2",0.409621667649697
"CCDC136",0.409560436337796
"ZNF460",0.409282915353332
"MUTYH",0.409018632371655
"NT5C2",0.408913391253699
"PSMB7",0.408904369062387
"GBP1",0.408880172090653
"CNOT2",0.408629362665019
"CDCA5",0.408337707095155
"DDIT4-AS1",0.408163731338078
"LINC01001",0.407839872927061
"HCP5",0.407797848688002
"PDCD2",0.407595961702947
"PTK2B",0.407240805633422
"HLA-E",0.407124026771295
"SFR1",0.407113794200418
"PEX10",0.407052424600688
"ARGLU1",0.406974782080303
"EFNA1",0.406836445695214
"CHGB",0.406777633621499
"PACS1",0.40667244512774
"TMSB4X",0.406601836514607
"ACBD5",0.406308861011157
"HAT1",0.405685337728094
"RNF4",0.405308890497362
"NME8",0.40521266856451
"CHST10",0.405155221892388
"AC092112.1",0.40482046142131
"VPS50",0.404801362037198
"BOP1",0.404368492766436
"PIGU",0.404309771975104
"PRKAR1A",0.40427537251307
"ZNF800",0.40420818342715
"NDUFB4",0.404176399609452
"RNF215",0.404171648420012
"TARS",0.40387351859693
"TP53I13",0.403852610972033
"TNFAIP6",0.403742296703596
"CHCHD7",0.403720039484091
"AC005332.6",0.403718119789124
"CAVIN3",0.403215514763196
"ZNF222",0.403108522814008
"PARP3",0.403072329728145
"NUP98",0.402542693552535
"FBXL19",0.402307365552488
"EP300",0.402027429143868
"TMED4",0.401945758567405
"AC005229.4",0.401906242994884
"TOE1",0.401903699542871
"CD59",0.401820492538591
"SRP14",0.401774451943843
"AC245014.3",0.401591979874149
"ATP6V1D",0.401532326376852
"ZNF384",0.401277950344629
"ZNF189",0.401126989139124
"DNM2",0.401003552279002
"AC040169.1",0.400408963319962
"CALB2",0.400323822800771
"NPAT",0.400108801128636
"CGN",0.400033981108197
"ADNP",0.399904409686462
"ATP6V1G1",0.39986440632697
"SNRPF",0.399754561568392
"LIG1",0.399594226526008
"KAT6B",0.399565861819863
"IL2RB",0.399119171686061
"BX255925.3",0.398563203796909
"TMEM9",0.398356077407298
"AC020978.7",0.398257918017858
"AF131216.4",0.398074442450318
"DCTPP1",0.398035695872205
"FAM122B",0.39773451246835
"IKZF4",0.397554793229318
"AC009061.2",0.39724725350986
"BTG1",0.397096135458601
"AC008735.1",0.39691338681879
"AC021739.4",0.396888615002624
"WDR75",0.396876214533748
"ENHO",0.396749905929222
"SUPT4H1",0.396545953836585
"XPOT",0.396487197754819
"AC010996.1",0.396414633094647
"UHMK1",0.395702420398215
"GADD45A",0.395631812078127
"TRMT10C",0.395527801247445
"RAB3IP",0.395473701884228
"KRI1",0.39519798934583
"TSPAN6",0.395051530940133
"ADA",0.394736730770597
"RAMACL",0.394453404142219
"XIAP",0.394369792187017
"IMP3",0.394357106749171
"MYEOV",0.394246568681627
"KCNH3",0.394116830877767
"SYNCRIP",0.393914694512598
"INTS8",0.393835084776552
"AC123912.1",0.393535246991195
"MAVS",0.39350025923616
"KCTD2",0.393460058578275
"NAT1",0.393299815159139
"CLK3",0.39317400579919
"HJURP",0.392699831616239
"L3HYPDH",0.392337679117379
"AC145285.2",0.392264597152694
"TMEM198",0.391994070584903
"AHR",0.391818266865218
"IGKV2-24",0.39138979788872
"SLCO5A1",0.39122875908962
"MAPK1IP1L",0.391213461900881
"ZMYM2",0.391120157107137
"B4GALT5",0.391029314371627
"ACTR3C",0.391018210473165
"BAHD1",0.390931918637751
"SLC9A3",0.390626833291017
"RBBP9",0.390491077230185
"CDH24",0.390246123176785
"ARAP2",0.390127345290629
"AC106739.1",0.390110434737663
"TMEM120B",0.389840384579376
"MHENCR",0.389702617855561
"ZNF439",0.389371413990163
"DDX41",0.389270061505482
"FAM174A",0.389037008248602
"THOC3",0.388888856479204
"CCL14",0.388861512928954
"FAM120AOS",0.388789357327856
"AC005332.5",0.388641149401029
"NIP7",0.38862512123978
"LAS1L",0.388576268280944
"IL21R-AS1",0.388092211139537
"ADAT3",0.387981732210774
"GATC",0.387935581252102
"CPT1B",0.387764786138281
"EI24",0.387728518453668
"ATXN7L1",0.387592674085845
"TESPA1",0.387540523076525
"HINT1",0.387511899482499
"SGF29",0.387397508388679
"ZNF614",0.38663219419354
"MTPAP",0.38660981813526
"WDR78",0.386529620401253
"MAFG",0.386369102104069
"TBL1X",0.386269577594131
"MIR3142HG",0.386242931731591
"CNN3",0.386166426151045
"AC011978.2",0.386108555177865
"LINC00526",0.386057167757789
"AC114488.3",0.38571847386885
"RUFY1",0.385455558970852
"TPRA1",0.385392653326014
"AL359834.1",0.385226974182315
"HPS4",0.385196798235024
"SAE1",0.384927094424925
"FDPS",0.384866700669895
"SNHG25",0.384724932143033
"PYM1",0.384426990496854
"ZNF415",0.384375650424521
"SCML2",0.384281941611817
"EWSR1",0.384070420453143
"AC006449.2",0.383634623894556
"LINC01719",0.383628946461818
"RBM4",0.383597314232577
"RNF166",0.383510940473917
"ATXN7L3",0.383415225012647
"HMMR",0.383394048916252
"TERF1",0.383259071906183
"PRCC",0.383226618428937
"MAP3K3",0.383180397981659
"HIST1H4D",0.382963644118832
"AC073389.1",0.382756472828563
"TBC1D4",0.382627234130262
"FSTL4",0.382363134252802
"CRNKL1",0.382253876133608
"EIF1AD",0.382149644335096
"ZWILCH",0.382061956655483
"DCTN3",0.381854788942962
"EMB",0.381619488933439
"HIST1H2AG",0.381615115073481
"SLC15A4",0.38128642298015
"SH3GLB2",0.38094346702766
"AC012020.1",0.380858165512197
"BET1L",0.380345366399332
"THUMPD3",0.380224850710056
"BAG5",0.380124000196362
"NDUFA6-DT",0.380055021525884
"ZNF653",0.379872151381831
"RTEL1",0.37929227709991
"UCHL5",0.379149556706272
"MACROD2",0.378999679328651
"FBXO28",0.378814369505719
"EPB41",0.378747354849358
"PID1",0.378743789898934
"CEP85L",0.378665760876353
"OXSR1",0.378530831133498
"ZBTB26",0.378329021027424
"TTPA",0.378163118114068
"C6orf223",0.377714382254844
"AF001548.2",0.377576413334571
"ST3GAL6-AS1",0.377368890076871
"AL031714.1",0.377319259879718
"CCNB1IP1",0.377299301561367
"STRN3",0.377180607963639
"EPCAM",0.376983180611187
"NTPCR",0.376890380134872
"RRN3",0.376727647526674
"AC005041.5",0.376719500707324
"EPHX1",0.376601763002301
"OTUD6B",0.376465480500853
"LRRC37A2",0.37610087745379
"ZNF2",0.376098551322119
"TRAF1",0.375754911353866
"SYCP3",0.375682726926159
"WDR55",0.375661768314428
"STON2",0.375661750759189
"TTC19",0.37491766507554
"OVCA2",0.374827053409854
"C1QTNF6",0.374693452019523
"NDUFA8",0.374559549005899
"IFT43",0.374527527834042
"PLAGL2",0.374367837087763
"NUP62",0.374309511400593
"RFNG",0.374257208340448
"RBM18",0.374202451060059
"BOLA3",0.373822151244864
"AC016394.2",0.373693468966916
"SELENOM",0.37368341822571
"NOP9",0.373583372572101
"HMCES",0.373372665067955
"REPS1",0.373352165750021
"CISD2",0.373335575241977
"RAD51AP1",0.373219152716623
"MAZ",0.373147931952341
"SYNPO",0.372837280950374
"LPIN1",0.37281228714211
"PCNP",0.372725553608615
"TAF1A",0.372639227686244
"CCDC102B",0.372492820250935
"THAP1",0.372413549502541
"LMNA",0.372395262289471
"GMDS",0.371989965016961
"C10orf88",0.371593645908355
"BTBD1",0.371335235193025
"FADS2",0.371300838654207
"TDG",0.371199399610718
"DNAJC6",0.371067619292524
"MIR31HG",0.371012104246707
"C11orf96",0.370726347853393
"HELZ",0.370491625095645
"AC083949.1",0.370394249203742
"ERCC6L",0.370029954535562
"TSEN2",0.370026397770678
"SEC23IP",0.369782222959985
"ATP7A",0.369766135897978
"VWA7",0.369536573456942
"STAM-AS1",0.368626810088227
"FANCL",0.368359646875328
"TVP23B",0.368301550403944
"PDIA6",0.368071828585908
"NUDT8",0.368066613525936
"ANO6",0.368042795235858
"ZNF213",0.367431636792351
"EGOT",0.367363531366962
"KPNA3",0.367334444156414
"FAM160B2",0.367183994358723
"IGKV1D-16",0.367072728627097
"ZNF121",0.366895844803046
"GLB1",0.366829102181546
"ESCO2",0.366685209003207
"AC060780.1",0.366575607010614
"MROH8",0.366443296749772
"TBPL1",0.366361919444679
"BTBD11",0.366296611425159
"TRRAP",0.366163259724463
"COX7A2",0.366134436788351
"CTRL",0.366109189472139
"MTA3",0.366095421412409
"DYNC2LI1",0.366062023975996
"TMEM181",0.366057441909903
"LCP2",0.365692311418778
"SNHG21",0.365587028952268
"ZNF695",0.365584607817165
"NDUFB2-AS1",0.36549672959248
"LAMB3",0.3652107551767
"TMEM179B",0.364955786103791
"PGS1",0.364552365851861
"SLX1A",0.364490313315957
"IL23R",0.363982476042971
"PIGW",0.363755465519967
"LRRC58",0.363345451020181
"DDX58",0.363317443100165
"FAM32A",0.363149918867151
"EXOC6",0.363142503885698
"PSME4",0.363114783865635
"AC034199.1",0.36300118204772
"SEPSECS-AS1",0.362726905724576
"COG3",0.362114118912617
"SERPINB1",0.362084638100653
"ST6GALNAC6",0.361982494412718
"COA3",0.36184711459035
"VPS13A",0.361599166933587
"SNAPC3",0.361401877416533
"SHARPIN",0.361069915331112
"SERINC5",0.361012833329371
"CEP70",0.360716952032043
"CLIP4",0.360692170146249
"PPP1R12B",0.3606879005583
"AL137003.2",0.360564443315881
"MFSD12",0.360420264312994
"TALDO1",0.360273470729322
"AC007216.3",0.360157620808216
"FAM27C",0.360124017946995
"ODR4",0.360051303115853
"MPC1",0.360028594560861
"F5",0.360002654071673
"PARP4",0.359924010516389
"ERCC3",0.359888538803781
"HYLS1",0.359856965717231
"TBCB",0.359635243140742
"DLGAP1-AS2",0.35963058751808
"TICAM1",0.359563329836518
"PRKAG2",0.359351412394774
"C7orf26",0.359145122644218
"KRT81",0.358864954828815
"AGAP5",0.358826574437539
"AC023509.2",0.358631698373917
"MSN",0.358602569041651
"DNAJB11",0.358599031984869
"ZNF827",0.358580208229194
"IGHV3-11",0.35844237460558
"DDX27",0.35839636851979
"MTIF3",0.358310055775126
"AMACR",0.358271691618522
"KLHDC1",0.358099606382107
"FBF1",0.357701184663982
"BACH2",0.357428294563147
"ZC3H8",0.357069208300387
"LINC00624",0.356889794485296
"AL158206.1",0.356803908639788
"AL050309.1",0.356763434137716
"RC3H1",0.356532233887752
"MB",0.356409453298027
"COX11",0.356164755210241
"ZNF281",0.355949035502754
"ADAMTS4",0.355909338453169
"XYLT2",0.355782259879148
"AS3MT",0.355734169002972
"HCFC1R1",0.355712336092591
"CEP55",0.355674319067858
"TXNL1",0.355555812253636
"TPGS1",0.355337453680881
"VPS36",0.355181507401552
"THOC7",0.355141604928522
"EDRF1",0.354894497610613
"AGPAT2",0.354873713049204
"AC136604.3",0.354847480758949
"ACTR3B",0.35452947713277
"AC004974.1",0.354500448775928
"PRMT1",0.354406669475503
"LMTK2",0.3543329918263
"B3GNT5",0.354144411109276
"CHRNA5",0.354067421307181
"TBCC",0.353749865545772
"TNFSF15",0.35366796926524
"NIFK-AS1",0.353512220415856
"COG6",0.353246288424107
"HERC2",0.353097031204971
"SEPTIN1",0.352936735574096
"S100P",0.352879759550521
"CYGB",0.352761418168124
"PDP2",0.352647130121533
"ZNF26",0.35251810885038
"ZCCHC2",0.352143475890674
"CAMTA2",0.352093941708238
"BEX1",0.35193176266818
"NPTX2",0.351735136854974
"ADHFE1",0.351675396512211
"AL096701.4",0.351325380943453
"TMEM81",0.351177394448129
"CAPZA1",0.35088597516496
"PRPF8",0.350733013263145
"EXOSC8",0.350675735614592
"POLR3D",0.350643109372383
"UBA2",0.35023730731054
"MIEN1",0.350136425488769
"ANKRD40",0.350017668980188
"MTOR",0.349404305197504
"METTL22",0.349398742052002
"CALM2",0.348978794281981
"OSBPL9",0.348836017887759
"CD109",0.348738818492465
"RNFT2",0.348731712429411
"PCBP2-OT1",0.348692545187556
"TRMT5",0.348554657121955
"PARP1",0.348425350744082
"KRT10",0.348252331952417
"SLC29A3",0.348247886913017
"SASH3",0.347832831171371
"RGS9",0.347801781660604
"DOP1B",0.347713341206492
"ATP2A3",0.34769348910706
"TIMP3",0.347461716382812
"CFDP1",0.347427061369854
"PRTFDC1",0.347411981638248
"SORBS1",0.347053245787507
"FEM1B",0.345957696549051
"BCAT1",0.345932492436507
"MED21",0.345836328502523
"SNHG16",0.34580006378396
"HIVEP2",0.345311538357322
"AC026202.2",0.345144289376893
"ZFP69B",0.344923772775161
"DYRK4",0.344768427610742
"NDUFB6",0.34429677436811
"FBXO43",0.343825957937714
"CHI3L1",0.343488380478167
"ZP3",0.3432372319637
"SRFBP1",0.343165729798094
"TMEM159",0.343163194390709
"AC002456.1",0.343121156618515
"PWWP2A",0.343047430288298
"MAPK8IP3",0.342760730494931
"INTS10",0.342675640858437
"AC027702.1",0.342508079204945
"STX5",0.342340848782021
"SNU13",0.342142620003116
"HMOX2",0.342110263950318
"EFCAB12",0.342004870224659
"CMBL",0.341832018823562
"SLC25A23",0.341755130811881
"SPC25",0.341689907623921
"ABHD11",0.341663213002588
"MPP7",0.341561311405858
"EIF2B5",0.341520718301825
"CD34",0.341107532339059
"CCNA1",0.341097137195958
"CLOCK",0.33988421413297
"NKTR",0.339859304396254
"HNRNPA1L2",0.339762733552084
"VRK1",0.339620343140301
"ZCCHC9",0.339552938137718
"UTP20",0.339540739573764
"CDHR3",0.339413078429046
"SELENOT",0.339390878158192
"SH2D3C",0.339063521251372
"EMC3",0.338569955317585
"EIF2B1",0.338274402727658
"KLHL3",0.338167240680131
"GRIPAP1",0.337951930136711
"AC083862.3",0.337894352849991
"NUDT18",0.33788837633169
"NUP93",0.33782335847744
"F13B",0.337675294977906
"CACHD1",0.337462019983185
"SLC9A9",0.337447719047428
"LY6G5C",0.337366943430734
"FAM72B",0.337151717934635
"VPS13B-DT",0.337062680712438
"RASGEF1A",0.337045087573634
"SCAMP5",0.336906817017956
"SMN1",0.336853572935912
"CEP85",0.33542653039829
"AP000866.2",0.335334082738206
"MTDH",0.334672438248767
"SRSF8",0.334359938630562
"AGRN",0.334237127321754
"HIST1H4K",0.334236709099081
"C8orf33",0.334141520266801
"MRPL51",0.334070450264071
"AGO1",0.333660426232729
"CCDC40",0.333499779126195
"AC009237.14",0.333356283796484
"POLDIP2",0.332396358799411
"AC004477.1",0.332141771666683
"MOV10",0.332091189431853
"BOLA2",0.331989390984708
"MT-CO1",0.331515337938258
"SEC11A",0.331415244393122
"CCDC88B",0.331297405279657
"AC145124.1",0.331288128443284
"STON1",0.331109797870544
"SLC36A1",0.330897713111225
"ASB16-AS1",0.330757210713684
"RBM8A",0.330735969700503
"ZNF684",0.330585059121193
"ZNF697",0.330432520567743
"BAX",0.33038885736484
"ZNF561",0.330312335551869
"GLIS3",0.330291018977517
"AC010618.3",0.329972100040806
"HLF",0.32993270944191
"NXPE3",0.329791634143642
