"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.76550682574869e-201,2.53956023125432,0.782,0.219,4.25716660892781e-197,"9","ASAP1"
3.5297501728839e-201,3.66940208706284,0.432,0.059,8.51128659187495e-197,"9","CALCRL"
2.68940068008197e-187,3.74097411351007,0.273,0.023,6.48495185988166e-183,"9","AIM2"
2.97347878825361e-182,4.07545281542613,0.436,0.069,7.16994940211594e-178,"9","S100B"
9.84438395859717e-177,2.66701080763674,0.68,0.173,2.37377630393654e-172,"9","CCDC6"
1.71905574080843e-173,1.81243968936587,0.966,0.581,4.14515910781136e-169,"9","LSP1"
7.92682514124229e-173,2.40292865675372,0.609,0.135,1.91139534630775e-168,"9","ANXA6"
2.01211030937348e-172,1.0720210053231,1,0.999,4.85180158899227e-168,"9","CD74"
1.39057460899974e-171,2.75342235474915,0.593,0.134,3.35309255468107e-167,"9","CYP2S1"
6.51782908628242e-167,2.8547496331727,0.466,0.081,1.57164412757528e-162,"9","GPR157"
1.30699383186912e-165,2.83032323472222,0.486,0.09,3.15155422678601e-161,"9","TMEM50B"
1.93459912594307e-160,1.2248025040097,1,0.971,4.66489887238653e-156,"9","HLA-DPA1"
3.85186280012474e-160,3.54380047596606,0.268,0.027,9.28799676994079e-156,"9","CCDC126"
8.97952187527239e-158,2.22146042515598,0.809,0.306,2.16523210978443e-153,"9","NAAA"
5.92357760943669e-157,3.63039569550297,0.289,0.032,1.42835226896347e-152,"9","TMEM97"
2.49044648104543e-152,2.53012036798,0.777,0.278,6.00521359974485e-148,"9","RAB11FIP1"
3.91827123616902e-151,2.36219872143347,0.702,0.216,9.44812743177435e-147,"9","DUSP4"
6.64789446155661e-151,2.40109479287361,0.618,0.156,1.60300679151514e-146,"9","ELOVL5"
1.15133571386496e-147,3.14531355715073,0.332,0.046,2.77621580684258e-143,"9","SERPINF2"
2.97298002011641e-147,1.88703233013861,0.843,0.365,7.16874672250671e-143,"9","CNN2"
3.31745518903455e-147,2.59706920785899,0.407,0.067,7.99937969731901e-143,"9","MCOLN2"
1.87403243286997e-146,3.16307824888446,0.327,0.045,4.51885440537936e-142,"9","PLEKHA5"
6.21198570604919e-144,2.5121369684467,0.536,0.124,1.49789611329964e-139,"9","DENND1B"
5.41683793350003e-142,1.18727680144169,1,0.963,1.30616213090486e-137,"9","HLA-DPB1"
2.5144502750541e-141,2.44768867732429,0.8,0.345,6.06309394823794e-137,"9","IRF8"
2.76166208606068e-138,2.29304402910986,0.618,0.177,6.65919578811811e-134,"9","MZT2A"
2.49032652813907e-132,2.96329051884406,0.343,0.054,6.00492435730174e-128,"9","BATF3"
4.00209815898367e-132,2.20161494715721,0.845,0.413,9.65025929075733e-128,"9","ATP1A1"
2.61466553633261e-131,1.43525247710235,0.998,0.947,6.30474300775882e-127,"9","ACTG1"
5.28669930566104e-124,1.74950793513152,0.961,0.722,1.27478180357405e-119,"9","LCP1"
2.84116925979583e-122,3.32206520401633,0.261,0.034,6.85091143614569e-118,"9","P2RY14"
2.13105685422278e-121,1.44065021276538,1,0.978,5.13861739258739e-117,"9","CST3"
1.06480247946161e-120,2.81151271412998,0.43,0.093,2.56755821872579e-116,"9","ERAP2"
7.39985145865613e-120,2.63693854136974,0.334,0.055,1.78432618222575e-115,"9","PADI2"
1.01773339843166e-119,1.57801968643633,0.932,0.536,2.45406054363826e-115,"9","PPT1"
1.95851536076986e-118,2.38368945957318,0.423,0.09,4.72256808942436e-114,"9","LY75"
7.59657610638512e-118,1.15817034036672,1,0.996,1.83176239653264e-113,"9","ACTB"
1.00380812230687e-115,2.75456911189272,0.357,0.066,2.42048252531856e-111,"9","LDLRAD3"
5.60585364295015e-114,1.23369382287474,0.998,0.837,1.35173948892457e-109,"9","HLA-DQB1"
1.38835134068036e-113,1.39953887646808,0.93,0.595,3.34773158778254e-109,"9","NAP1L1"
3.38364315558028e-112,1.5647626780206,0.82,0.355,8.15897874105072e-108,"9","PPA1"
2.62297666526505e-110,2.20608205517961,0.518,0.14,6.32478363295362e-106,"9","HDAC9"
3.18207743409932e-107,0.921117711220892,1,0.99,7.67294331684369e-103,"9","HLA-DRB1"
1.11747818466707e-106,2.833987407394,0.282,0.044,2.69457514668771e-102,"9","ZNF296"
3.4574285634821e-106,1.10422068701696,0.998,0.854,8.33689749512439e-102,"9","HLA-DQA1"
1.83633283819337e-103,2.11489801444491,0.43,0.1,4.42794937273568e-99,"9","RHOF"
2.5897581608103e-102,2.40046197948603,0.366,0.076,6.24468385316188e-98,"9","RAB29"
2.29009148164252e-99,1.54365837352409,0.816,0.378,5.52209758968462e-95,"9","FNBP1"
2.83690902945497e-99,1.67909422584431,0.73,0.299,6.84063874272477e-95,"9","LIMD2"
3.82853588778087e-99,1.60267827709512,0.707,0.266,9.23174858620601e-95,"9","SEPTIN6"
7.91681566355e-99,2.1539143019997,0.45,0.115,1.90898176095181e-94,"9","CSRP1"
3.93656553710993e-98,1.76685235574204,0.802,0.41,9.49224047963318e-94,"9","LGALS2"
1.94789768581007e-97,2.75919429142074,0.268,0.044,4.69696568979382e-93,"9","DYSF"
1.99028062080042e-95,2.53134260935943,0.316,0.061,4.79916366093604e-91,"9","PIM2"
1.0140328636158e-94,2.45850204007191,0.432,0.113,2.44513744403678e-90,"9","DIPK2A"
6.87445158717668e-94,2.04608614570533,0.52,0.156,1.65763651121591e-89,"9","UPF2"
2.52863578187664e-92,0.846963663354835,1,0.991,6.09729946083913e-88,"9","HLA-DRA"
3.10487165595109e-92,1.47485737796404,0.923,0.614,7.48677702399486e-88,"9","PDIA3"
4.0543081121502e-92,1.65049486484565,0.661,0.248,9.77615315082778e-88,"9","ACTN1"
2.43520383032249e-89,1.67759384413803,0.714,0.318,5.87200699605661e-85,"9","GNA15"
7.50630123790402e-88,1.61059291138176,0.709,0.309,1.8099944174958e-83,"9","ENSA"
7.23103205475479e-86,2.54233951883777,0.259,0.045,1.74361875936302e-81,"9","FLNB"
5.05686555673675e-85,2.66328313142598,0.277,0.053,1.21936199169593e-80,"9","SLC9A7"
9.89769449310202e-85,2.09894870410882,0.491,0.155,2.38663107312169e-80,"9","BCL2L11"
9.27076581911915e-84,2.35440388478247,0.314,0.066,2.2354597619642e-79,"9","PDP1"
2.12386072689097e-83,2.48583061678428,0.311,0.066,5.12126537075219e-79,"9","VAV3"
1.16904198161946e-82,1.25282755136255,0.886,0.557,2.81891093027901e-78,"9","ACTR3"
1.9173905700518e-82,2.000681361742,0.52,0.176,4.62340388156591e-78,"9","EHD4"
4.19400801234354e-82,2.3334437944683,0.309,0.066,1.0113011520164e-77,"9","INPP5F"
5.18122881758997e-80,2.19108345010111,0.439,0.13,1.24934970478547e-75,"9","LRRK2"
5.79044599687091e-80,2.0089073187567,0.507,0.171,1.39625024322548e-75,"9","LDLRAD4"
1.00751246785394e-79,2.30185301991846,0.307,0.066,2.4294148137362e-75,"9","TOMM34"
4.05152083844874e-79,2.60271914027623,0.257,0.048,9.76943219775145e-75,"9","LIMA1"
2.26534630287431e-78,1.59107419897383,0.661,0.285,5.46242954012083e-74,"9","OXSR1"
4.80405037049372e-77,1.24991418514618,0.925,0.828,1.15840066583715e-72,"9","GSTP1"
1.08556156635684e-75,1.96293734447271,0.477,0.157,2.61761460495626e-71,"9","C12orf45"
6.59488768489428e-75,1.86765316085122,0.416,0.118,1.59022526745856e-70,"9","NCOA7"
2.87818473095685e-74,1.24140033006212,0.575,0.218,6.94016684175625e-70,"9","BIRC3"
9.90704779784244e-74,1.90235121752801,0.473,0.156,2.38888643549375e-69,"9","HSD17B12"
1.08024582562552e-73,1.87123651631902,0.514,0.181,2.60479675933081e-69,"9","ST8SIA4"
3.87101092689773e-72,1.24192938841215,0.857,0.507,9.33416864802849e-68,"9","UCP2"
4.75607524285873e-71,2.06793846624884,0.439,0.141,1.14683242331053e-66,"9","FOXN2"
4.83446594225798e-71,2.32812204996877,0.3,0.07,1.16573477265667e-66,"9","FARP2"
2.92748798921363e-70,1.58933340654791,0.602,0.257,7.05905178839083e-66,"9","C1QBP"
3.24060316673025e-70,2.08053699573773,0.35,0.093,7.81406641593665e-66,"9","APOBR"
5.03728394008657e-70,1.88601078401178,0.507,0.184,1.21464027647308e-65,"9","EDEM1"
7.12611835681021e-70,1.49887168846195,0.659,0.288,1.71832091937765e-65,"9","CLIC2"
2.72848724437634e-69,1.88929395390266,0.461,0.154,6.57920129236467e-65,"9","SFT2D2"
8.31031345738515e-69,1.40807436915438,0.725,0.386,2.00386588397928e-64,"9","PSMB9"
1.20092264805217e-67,1.63548367482306,0.577,0.232,2.89578478124821e-63,"9","DST"
2.68689211037216e-67,1.13191280565685,0.97,0.924,6.47890294574038e-63,"9","HSPA8"
3.43921008451378e-67,1.78701613777651,0.484,0.171,8.29296727678809e-63,"9","SERPINF1"
4.25614100042936e-67,0.883823873550858,0.957,0.833,1.02628327943353e-62,"9","TAGLN2"
6.76993663320508e-67,1.49692882043017,0.645,0.301,1.63243482036474e-62,"9","C20orf27"
1.12774659200187e-66,2.04328685909079,0.323,0.083,2.71933535729412e-62,"9","AGPAT1"
4.75186778333583e-66,1.99987835295558,0.375,0.111,1.14581787859577e-61,"9","ADD3"
1.38282388942125e-65,1.49031043686813,0.598,0.251,3.33440324456146e-61,"9","CCT2"
1.89267632060904e-65,1.95459039736228,0.373,0.109,4.56381041188457e-61,"9","NIBAN1"
4.52805417436097e-65,1.30724859332645,0.73,0.362,1.09184970306366e-60,"9","TUBA1A"
6.85230883141183e-65,1.76879213291711,0.42,0.133,1.65229722851833e-60,"9","ACSL5"
1.16726577462912e-64,2.03289053831871,0.336,0.091,2.81462796236319e-60,"9","KCNK6"
4.43162019564417e-64,1.27568367479929,0.607,0.255,1.06859657777568e-59,"9","MARCKSL1"
1.32108532216605e-63,0.612416396513072,1,0.997,3.185533037339e-59,"9","HLA-B"
4.71337354059831e-63,1.97665311975207,0.38,0.117,1.13653576184447e-58,"9","CBL"
1.08807601774101e-62,2.13905097823801,0.27,0.063,2.62367770157889e-58,"9","MAP4K1"
3.79474300236126e-62,1.77293192514733,0.414,0.135,9.15026380159371e-58,"9","NME4"
1.41357287174842e-61,1.34143004410418,0.67,0.328,3.40854826564698e-57,"9","NDUFV2"
1.66615813557448e-61,1.8133008404432,0.395,0.125,4.01760711231074e-57,"9","SBNO1"
2.82181370609871e-61,2.00678726688233,0.361,0.109,6.80423938951583e-57,"9","SDHA"
1.33406547236384e-59,2.24796714647097,0.268,0.065,3.21683207351093e-55,"9","MYO9A"
3.09523103883192e-59,2.09341938597908,0.291,0.075,7.4635306039354e-55,"9","LMNB1"
6.02101929348092e-59,0.883477398570842,0.943,0.739,1.45184838223705e-54,"9","CALR"
1.00995617017164e-58,1.98090404028395,0.418,0.147,2.43530731313488e-54,"9","CD40"
2.46663265714742e-58,1.71484601730228,0.368,0.112,5.94779132617958e-54,"9","NDRG2"
6.61874839767021e-58,0.788947593126871,0.991,0.832,1.59597880113022e-53,"9","LYZ"
1.29262437449291e-57,1.57436166058864,0.414,0.138,3.11690515421475e-53,"9","BUD23"
3.11174625573979e-57,1.17185096714785,0.827,0.622,7.50335374646536e-53,"9","RGS10"
8.38482544781458e-57,1.31355294211146,0.918,0.72,2.02183296023153e-52,"9","HLA-DRB5"
1.88715966132369e-56,1.31060651137194,0.545,0.225,4.5505080913498e-52,"9","ANPEP"
1.60984117882249e-55,2.07389665890551,0.264,0.066,3.88181003449468e-51,"9","DCTPP1"
2.1077322108135e-55,2.01572858461271,0.3,0.083,5.08237467993458e-51,"9","LYRM4"
3.27134339292211e-55,1.46796328447145,0.55,0.235,7.88819032335308e-51,"9","ETV6"
1.50257743156961e-54,2.06254528235877,0.27,0.07,3.6231649607438e-50,"9","HACD2"
2.12990584499492e-54,1.87574086732451,0.355,0.112,5.13584196403624e-50,"9","ARHGAP5"
4.49251321275282e-54,1.31045576222295,0.782,0.503,1.08327971099109e-49,"9","MYADM"
8.56399074781401e-54,1.82060378799953,0.327,0.098,2.06503508902039e-49,"9","TPMT"
2.01298606041115e-53,1.76649020552133,0.364,0.118,4.8539132874694e-49,"9","UBL7"
3.01164473742931e-53,1.64481795863709,0.364,0.116,7.2619789553633e-49,"9","FLOT2"
5.51186404193635e-53,1.66982676902911,0.634,0.326,1.32907577643211e-48,"9","WARS"
8.54336570624248e-53,0.618606726333328,0.995,0.969,2.06006177274625e-48,"9","PABPC1"
8.63323531194477e-53,1.04447559494077,0.93,0.75,2.08173203076924e-48,"9","CD83"
1.05881098891855e-52,1.73817636068695,0.468,0.186,2.5531109375793e-48,"9","VMO1"
1.09966527984911e-52,2.11705612261232,0.277,0.075,2.65162288930016e-48,"9","N4BP2"
1.74078085407519e-52,1.30652452732169,0.707,0.413,4.1975448734315e-48,"9","TAPBP"
6.63664501528257e-52,1.57296867440558,0.416,0.15,1.60029421253509e-47,"9","REEP3"
1.06719623444431e-51,1.05080636688067,0.732,0.399,2.57333028011557e-47,"9","HMGA1"
1.97379000965602e-51,1.37375906086733,0.407,0.142,4.75939985028356e-47,"9","SEPHS2"
2.65782798101255e-51,1.75808197061812,0.336,0.106,6.40882061061557e-47,"9","F11R"
3.18612712209233e-50,0.915745061617026,0.866,0.623,7.68270832950125e-46,"9","ZYX"
1.83489203176019e-49,1.85061090171588,0.316,0.098,4.42447515618334e-45,"9","KIF2A"
2.32555637465041e-49,0.773375094838749,0.936,0.74,5.60761408619453e-45,"9","PPIB"
4.35678221445883e-49,1.56261011194344,0.484,0.21,1.05055089537246e-44,"9","CDK2AP2"
5.13801311070201e-49,0.74203990421684,0.973,0.798,1.23892910138358e-44,"9","S100A10"
5.95048671188645e-49,0.826224126548272,0.839,0.476,1.43484086083718e-44,"9","CORO1A"
9.06226376348713e-49,1.53195200765391,0.382,0.133,2.18518366128965e-44,"9","IFT20"
1.10846433824601e-48,1.70427200845613,0.361,0.125,2.6728400588126e-44,"9","LSM6"
5.76634073948191e-48,1.5817408177671,0.441,0.178,1.39043774251127e-43,"9","VDR"
1.07653214316853e-47,1.3666951520425,0.898,0.75,2.59584195682228e-43,"9","HSPD1"
2.12402107410259e-47,1.90178751813835,0.341,0.115,5.12165201598357e-43,"9","SLC5A3"
3.57960605002383e-46,0.947069853730108,0.839,0.558,8.63150406842246e-42,"9","PTPRE"
6.75079056194807e-46,1.39966588189883,0.536,0.253,1.62781812820254e-41,"9","RAB8B"
9.00520361049194e-45,1.31276384072204,0.52,0.239,2.17142474659792e-40,"9","NDEL1"
9.0324500391635e-45,0.512301385893252,1,0.981,2.17799467794349e-40,"9","HLA-C"
2.08921329508955e-44,1.61868089646913,0.375,0.139,5.03772001844943e-40,"9","MCM5"
1.46405091658681e-43,0.718133775644999,0.923,0.667,3.53026597516578e-39,"9","PKM"
2.53437747786272e-43,0.935447699952898,0.893,0.869,6.11114441237039e-39,"9","EEF1B2"
4.44893037477518e-43,1.01987670770288,0.725,0.451,1.07277058126954e-38,"9","BRD2"
9.34348532417506e-43,1.57761866446511,0.361,0.133,2.25299461621833e-38,"9","DESI2"
1.54410349471023e-42,1.4112155792586,0.659,0.387,3.72329675679477e-38,"9","SRSF7"
4.43252075444677e-42,1.74587291292291,0.255,0.074,1.06881372951975e-37,"9","PSTPIP1"
6.83363590269433e-42,0.770011300538965,0.814,0.505,1.64779462521668e-37,"9","BASP1"
7.86087386465252e-42,1.57395798697078,0.327,0.114,1.89549251498366e-37,"9","R3HDM4"
1.08747329600105e-41,1.36531604157237,0.614,0.347,2.62222435864732e-37,"9","MPEG1"
1.09161228675096e-41,1.36276931020152,0.352,0.126,2.6322047070426e-37,"9","SELL"
3.27956662688353e-41,1.52467924117008,0.341,0.122,7.90801900740425e-37,"9","SERTAD3"
3.69242741425472e-41,1.18872835634151,0.532,0.255,8.9035502239924e-37,"9","CCT8"
5.57984520457637e-41,1.22429731962068,0.539,0.261,1.3454680741795e-36,"9","ARL5A"
6.69027386466154e-41,1.58954354347071,0.318,0.11,1.61322573698584e-36,"9","HSDL2"
9.1743456043598e-41,1.2962367521201,0.516,0.247,2.21220995557928e-36,"9","ACER3"
1.06880051272639e-40,1.51656275758123,0.823,0.614,2.57719867633715e-36,"9","TXN"
1.10476564246858e-40,1.15758047410277,0.643,0.368,2.6639213936845e-36,"9","ATP1B1"
2.96441677308407e-40,1.20783145958924,0.577,0.304,7.14809816493761e-36,"9","STK4"
3.11698850086604e-40,1.23780016283595,0.461,0.199,7.51599437213829e-36,"9","RAB11A"
5.33062792196928e-40,1.4427686923272,0.436,0.188,1.28537431082445e-35,"9","PARP1"
7.4472904430222e-40,1.37356907161191,0.482,0.225,1.79576514452594e-35,"9","SMARCA5"
9.7583913896435e-40,1.10759216358108,0.673,0.396,2.35304091578474e-35,"9","BID"
1.16458030006726e-39,1.34434799153796,0.411,0.169,2.80815247755219e-35,"9","TOR3A"
1.24303452622216e-39,0.925187850236777,0.693,0.397,2.99732915307949e-35,"9","PAK1"
1.64804217503336e-39,1.57993601364948,0.314,0.11,3.97392409665794e-35,"9","DANCR"
2.06898439714956e-39,1.51889994419686,0.314,0.109,4.98894207684673e-35,"9","PTGES2"
3.79319988846057e-39,0.873809650616987,0.786,0.544,9.14654289104498e-35,"9","EIF3L"
5.40437525331058e-39,1.01281991853282,0.607,0.321,1.30315700483078e-34,"9","SPINT2"
5.95772969388629e-39,0.685029926466378,0.92,0.73,1.4365873610868e-34,"9","ENO1"
1.97313268266393e-37,2.13312725568821,0.25,0.08,4.75781483770753e-33,"9","BCL6"
2.68634442521653e-37,1.29197416795444,0.35,0.132,6.47758231252462e-33,"9","STK17A"
3.12177358257101e-37,0.880207194352771,0.866,0.65,7.52753263965349e-33,"9","SERPINB1"
3.61604238291019e-37,0.976158736416989,0.68,0.398,8.71936299791134e-33,"9","ATG3"
5.4421037833719e-37,1.36640959898902,0.384,0.157,1.31225448528447e-32,"9","IGFBP7"
6.77321093115543e-37,0.897140875121025,0.802,0.528,1.63322435182951e-32,"9","CD55"
9.26678837043583e-37,0.85081216030264,0.716,0.426,2.23450067976319e-32,"9","HMGN1"
9.3243991332694e-37,1.81183334035341,0.298,0.106,2.24839236300525e-32,"9","SERPINH1"
1.9655911460146e-36,0.888150238453671,0.823,0.591,4.73962993038501e-32,"9","SAMHD1"
2.17381410324788e-36,1.72248106456868,0.259,0.085,5.24171794716161e-32,"9","PLCG2"
3.05629776389966e-36,1.30046693481853,0.532,0.286,7.36965079809124e-32,"9","ZC3HAV1"
4.03801657753025e-36,1.58900406430604,0.286,0.1,9.73686937339869e-32,"9","SEPTIN11"
4.33760534782364e-36,0.737994848814265,0.836,0.662,1.04592677752072e-31,"9","ATP5F1B"
4.57115047454704e-36,1.33748072728608,0.43,0.193,1.10224151392753e-31,"9","KPNA2"
7.96134426716005e-36,1.31177707782838,0.493,0.24,1.9197189431403e-31,"9","MIR181A1HG"
3.05788392911381e-35,1.33132554276068,0.366,0.148,7.37347551827213e-31,"9","UNC119"
3.54059526520222e-35,1.39719209042986,0.355,0.142,8.53743736298211e-31,"9","BZW2"
1.45967385645935e-34,1.24744716266975,0.477,0.237,3.51971157008043e-30,"9","IDH2"
2.01443888670559e-34,1.5972551046625,0.275,0.096,4.85741648751319e-30,"9","CAND1"
8.58213844455986e-34,1.73788012216938,0.25,0.084,2.06941104313672e-29,"9","QPCT"
9.16764559855669e-34,0.665274475156724,0.895,0.75,2.21059438317998e-29,"9","SLC25A3"
1.05757026456205e-33,0.730165256056167,0.807,0.648,2.55011917893847e-29,"9","PSME1"
1.15359083126071e-33,1.12181777590755,0.545,0.299,2.78165357141894e-29,"9","LDHB"
1.42369928146207e-33,0.894817975461008,0.65,0.377,3.43296607738949e-29,"9","ARF6"
1.79510567209524e-33,0.548511252675615,0.945,0.874,4.32853830712326e-29,"9","ARPC2"
4.11955176955017e-33,0.910830425340023,0.625,0.357,9.93347518191633e-29,"9","PTP4A2"
8.39550740110788e-33,1.50588643157172,0.311,0.121,2.02440869962914e-28,"9","AIDA"
1.03978175571045e-32,1.52032935445989,0.293,0.11,2.50722574754461e-28,"9","SSRP1"
1.22951662630239e-32,1.24611273473864,0.382,0.165,2.96473344100294e-28,"9","CNPPD1"
1.3165884457917e-32,1.64511720120974,0.275,0.1,3.17468971933753e-28,"9","NKRF"
1.34399045196418e-32,1.47699105239718,0.382,0.172,3.24076417682123e-28,"9","NFAT5"
2.54014071026191e-32,1.63756402507168,0.305,0.119,6.12504129465454e-28,"9","LBR"
2.82100905987255e-32,0.692927919717408,0.807,0.578,6.80229914607068e-28,"9","GDI2"
3.42569953250261e-32,1.08271568182155,0.511,0.265,8.26038928272353e-28,"9","SMCHD1"
5.9616135093201e-32,1.62760402489139,0.266,0.096,1.43752386550236e-27,"9","STT3A"
8.21440459933773e-32,1.4280030346099,0.32,0.128,1.98073938103831e-27,"9","SMC5"
1.29733048485321e-31,1.34904283385024,0.32,0.127,3.12825299812654e-27,"9","PPM1M"
1.73402334089866e-31,0.753726679470622,0.823,0.59,4.18125048190895e-27,"9","PSME2"
2.22096908457279e-31,1.15219319510064,0.427,0.199,5.35542275363037e-27,"9","PPP1CC"
3.42955281076288e-31,1.35604075353374,0.395,0.183,8.26968069259253e-27,"9","LPP"
4.36728015438594e-31,1.091399048734,0.627,0.396,1.05308226362708e-26,"9","MYH9"
4.68271915941584e-31,1.14566382337013,0.459,0.23,1.12914407090994e-26,"9","EIF6"
6.675289750869e-31,1.34855953191694,0.318,0.127,1.60961261762704e-26,"9","AKR7A2"
7.97218110162087e-31,1.20104516454449,0.466,0.235,1.92233202903384e-26,"9","IRAK2"
8.01427643258665e-31,1.3223966784335,0.616,0.395,1.93248247618962e-26,"9","SLC38A2"
8.78033042798824e-31,0.85784676437017,0.664,0.416,2.1172010761008e-26,"9","VCP"
1.17172497273014e-30,0.941574549298641,0.62,0.381,2.82538042674418e-26,"9","TRMT112"
1.25026114677601e-30,1.11629662096759,0.416,0.192,3.01475470322098e-26,"9","PRMT1"
1.51152498962153e-30,1.52735974920983,0.257,0.092,3.6447402074744e-26,"9","SINHCAF"
1.71427652074423e-30,0.890374929937484,0.632,0.385,4.13363497447056e-26,"9","XRCC6"
1.97195010903053e-30,1.5740061951163,0.289,0.112,4.75496329790531e-26,"9","MIA3"
3.06660668452663e-30,0.841891777545076,0.777,0.578,7.39450869839907e-26,"9","CMTM6"
3.41414110676724e-30,0.661800419421156,0.857,0.623,8.23251845074786e-26,"9","RGCC"
3.75661845484315e-30,1.06743578837045,0.575,0.332,9.05833408016328e-26,"9","MBP"
5.6566950304255e-30,1.11644520836441,0.391,0.176,1.3639988726865e-25,"9","SULF2"
6.11163494839946e-30,1.65895071062995,0.273,0.104,1.47369853510756e-25,"9","SLC46A3"
7.22426055343871e-30,1.28851363609402,0.3,0.118,1.74198594725068e-25,"9","SLC38A1"
9.11462903136898e-30,1.13183120923508,0.584,0.348,2.197810498334e-25,"9","CACYBP"
1.03441734367162e-29,0.907606714337615,0.684,0.468,2.49429054079537e-25,"9","EIF5A"
1.4118209213856e-29,1.07883757978411,0.382,0.168,3.40432378773709e-25,"9","CST7"
2.01977235721897e-29,1.5522188396899,0.257,0.094,4.87027708496211e-25,"9","OSBPL9"
2.14869919597375e-29,1.21762877818127,0.366,0.163,5.1811583712515e-25,"9","SELPLG"
2.7279287219914e-29,0.540056047788642,0.918,0.874,6.57785452733785e-25,"9","RPL4"
3.89742659674078e-29,1.14378161363881,0.461,0.24,9.39786475272105e-25,"9","LRRFIP2"
5.02674884596228e-29,0.985730642462756,0.55,0.31,1.21209994922688e-24,"9","GPR137B"
6.18965998655682e-29,1.1520322608553,0.464,0.241,1.49251271255845e-24,"9","PACSIN2"
1.33175560081441e-28,1.29610638352906,0.336,0.145,3.21126228024379e-24,"9","SMARCC1"
1.4609006253291e-28,1.13850172441473,0.37,0.166,3.52266967785607e-24,"9","SMIM14"
